ID,y
3612,110.80477
3614,108.84813
3615,98.29582
3617,95.49561
3618,108.68865
3619,105.70638
3620,111.0458
3621,97.27377
3625,99.81161
3626,104.608665
3630,101.28085
3631,107.11077
3632,104.96077
3633,91.23881
3634,109.24573
3637,93.635574
3639,95.586655
3640,109.88882
3641,97.69035
3644,112.778145
3645,96.916
3646,94.31534
3647,93.99276
3648,110.73963
3653,110.95653
3654,100.304726
3655,106.1551
3659,103.61417
3660,105.24193
3662,97.37265
3666,97.18574
3668,98.67339
3671,99.410126
3673,98.37087
3674,110.096375
3675,91.744896
3681,93.18965
3682,111.29453
3686,105.09577
3687,94.51319
3692,78.20401
3695,110.18034
3696,96.32783
3699,107.97891
3705,118.54659
3707,77.48978
3708,95.46067
3709,112.66739
3710,96.47033
3712,91.912315
3715,110.93147
3716,92.66158
3720,95.20449
3722,77.48978
3726,92.04872
3728,92.861664
3729,103.48555
3731,100.28451
3735,110.97459
3736,97.57021
3739,102.05321
3741,112.815704
3743,102.40401
3744,95.61692
3745,109.896996
3746,99.10564
3751,105.774925
3753,104.141525
3760,113.94492
3761,93.86413
3762,105.91194
3763,92.59494
3765,90.931145
3768,104.66457
3769,93.427414
3770,105.68582
3773,107.17673
3774,97.56942
3776,95.0499
3778,95.57029
3779,105.4083
3780,94.68278
3781,105.35916
3782,97.79733
3783,111.25586
3784,97.90439
3786,91.14507
3789,103.99042
3790,99.770515
3793,114.72469
3795,110.93147
3797,94.79098
3798,113.51483
3800,109.14921
3804,94.07151
3810,99.35902
3815,108.23946
3816,94.07151
3818,109.75953
3824,110.81607
3828,107.335846
3830,110.63355
3831,93.31783
3832,76.00186
3834,111.46287
3835,97.98254
3836,105.536476
3838,92.568954
3839,117.528786
3840,110.56019
3845,96.15981
3846,110.65078
3847,95.91407
3849,77.77106
3853,108.601006
3855,104.87116
3856,102.19987
3864,80.38301
3865,93.54985
3866,113.27711
3867,95.79232
3868,109.14921
3869,93.81148
3871,94.60821
3875,99.659256
3876,92.96068
3878,90.91524
3879,110.02403
3881,109.14921
3883,102.57867
3884,91.204994
3886,104.737885
3890,103.76369
3893,102.58229
3897,99.80275
3901,96.691666
3902,107.45276
3913,111.11654
3914,92.930824
3916,91.74992
3917,107.1914
3924,104.68246
3925,92.96303
3928,97.67865
3929,110.12683
3932,95.7915
3933,103.61817
3934,79.657455
3935,91.89996
3936,94.78663
3937,110.77844
3938,92.97687
3939,106.57535
3943,92.871414
3944,110.81607
3945,110.565056
3946,95.66888
3947,101.62839
3948,91.75785
3949,111.25586
3950,94.140594
3951,101.552666
3952,100.61529
3953,107.11889
3961,117.914
3962,91.76251
3966,90.90096
3967,107.09154
3968,101.98785
3969,111.45138
3970,94.16904
3971,100.660164
3973,95.98415
3974,111.25586
3975,110.7748
3977,110.23921
3979,107.191925
3985,100.18067
3986,105.88861
3988,105.322136
3991,94.203476
3992,105.54382
3993,106.094376
3994,101.13035
3995,104.66433
4005,105.37963
4007,94.13901
4008,103.27462
4009,102.5031
4010,102.31862
4011,80.06651
4012,91.79981
4013,103.92173
4015,103.05186
4016,108.820045
4018,110.959335
4025,94.78663
4026,113.15258
4028,101.84788
4029,97.9713
4031,98.73276
4032,110.52661
4033,105.452736
4034,108.42456
4037,92.5589
4038,101.71033
4039,95.20193
4041,92.928955
4042,99.245255
4043,94.854866
4044,103.61817
4045,96.30034
4046,108.364716
4047,93.68892
4048,99.407074
4049,98.714516
4051,89.678795
4052,110.43529
4058,104.689186
4062,109.641655
4064,107.054596
4067,94.13901
4068,77.28894
4070,100.16736
4072,111.11533
4074,110.70493
4075,98.41316
4076,106.364525
4077,94.35976
4078,104.725296
4080,103.61817
4082,99.59182
4085,93.9839
4086,108.59836
4088,113.15258
4089,97.82628
4092,76.671394
4094,98.63745
4095,109.92006
4096,97.14376
4097,108.19947
4102,98.1254
4105,104.53477
4107,111.496086
4111,96.35746
4112,105.33646
4113,92.25148
4114,106.62808
4115,94.67207
4116,114.27269
4117,93.27641
4118,92.40865
4119,109.292625
4120,102.61698
4122,78.24708
4125,101.9464
4126,108.61192
4129,110.93147
4134,99.972084
4137,99.13292
4141,106.45532
4142,95.45602
4144,92.03743
4145,104.68246
4146,105.67087
4150,95.66677
4151,77.19871
4154,94.13901
4156,92.21049
4157,111.95098
4159,108.820045
4160,100.59991
4161,105.387314
4168,94.2086
4171,101.81548
4172,117.55141
4173,97.9713
4175,95.61087
4176,103.61817
4177,92.03743
4178,105.60424
4179,105.94811
4181,98.19146
4183,97.9713
4184,104.495186
4185,92.257835
4186,111.72008
4188,105.096565
4190,112.23979
4192,94.98725
4193,102.28712
4194,111.25586
4195,104.31671
4196,76.00186
4202,97.854355
4203,108.33596
4208,89.22815
4209,110.3189
4210,98.63745
4211,103.789185
4212,114.15067
4214,105.01241
4215,94.37878
4216,112.22436
4217,93.86887
4219,97.10805
4222,110.77844
4224,78.8014
4231,103.81022
4232,97.9713
4234,95.39553
4236,92.03743
4237,104.11441
4240,103.495255
4242,101.92231
4243,92.81288
4247,98.91609
4248,107.089645
4249,96.38595
4254,106.41919
4263,94.07327
4265,107.15312
4267,104.14027
4268,109.896255
4271,105.13374
4272,97.10178
4273,110.21629
4274,93.26707
4276,96.16711
4278,94.48004
4280,92.147484
4281,112.21127
4283,100.280334
4284,111.741844
4285,97.42736
4286,106.27162
4287,95.82103
4288,108.52984
4289,97.7318
4290,73.5434
4293,94.852875
4296,106.72865
4297,98.68333
4299,90.13684
4303,106.24988
4310,96.82003
4312,103.21968
4318,104.11441
4320,105.07954
4322,91.41006
4323,115.438675
4325,105.8529
4326,110.00895
4328,105.98701
4330,105.05872
4332,111.26503
4333,99.79813
4335,95.78162
4336,108.19372
4338,103.90302
4341,96.21007
4342,106.837685
4344,104.689186
4347,94.185295
4348,105.70867
4351,104.05739
4352,92.022385
4353,106.938675
4355,107.64323
4356,93.9839
4359,107.40558
4360,95.2387
4361,101.82869
4364,104.67348
4365,102.132904
4368,99.55799
4372,97.70999
4374,96.09509
4376,91.912796
4377,109.574234
4380,95.406456
4383,102.43384
4384,94.48004
4385,95.99728
4389,98.8288
4391,94.949165
4392,104.737885
4393,91.12006
4395,94.636635
4396,111.02781
4398,108.975174
4399,101.11575
4401,92.54699
4406,98.80239
4408,105.35776
4412,105.70867
4415,92.502045
4418,110.77408
4419,96.09509
4420,77.0013
4422,110.81607
4423,96.09509
4425,96.92052
4428,100.24992
4431,98.88759
4434,114.51483
4436,96.41749
4437,109.69651
4439,117.528786
4440,95.49041
4441,109.78819
4444,102.00973
4445,105.01241
4446,97.1009
4447,109.83688
4452,104.45749
4456,109.514755
4457,92.6426
4458,100.615776
4460,93.9839
4461,117.705635
4462,97.67517
4465,101.26584
4466,98.45707
4468,102.4919
4469,107.22223
4472,99.612526
4475,91.44795
4478,100.033295
4479,110.904564
4480,95.49699
4483,80.35286
4484,93.33023
4485,108.75108
4486,94.16904
4488,99.794426
4489,103.665375
4490,94.491974
4491,101.2596
4492,97.04517
4493,107.88736
4494,93.463295
4495,99.14019
4498,76.51384
4499,96.35886
4500,105.42326
4503,104.231186
4505,101.26584
4506,90.75046
4507,93.38594
4508,104.11441
4510,110.52552
4511,91.65255
4513,95.224724
4516,76.95818
4519,92.27647
4521,106.51534
4531,89.6753
4532,81.57711
4533,98.71813
4534,105.257515
4536,104.11441
4537,92.6426
4539,99.095566
4542,102.9796
4545,92.90324
4549,92.59959
4551,93.5077
4554,104.94987
4556,106.40206
4559,111.50329
4561,111.295135
4562,109.253975
4566,110.61586
4569,94.67112
4570,111.02781
4573,90.90096
4574,96.05501
4575,96.418526
4577,95.370285
4578,110.77844
4580,108.36867
4582,91.82547
4583,110.81607
4585,94.071075
4587,104.11441
4595,90.982124
4596,106.67832
4601,99.60302
4602,112.445175
4603,95.60451
4605,109.444046
4606,92.96294
4607,105.233246
4608,96.06243
4610,103.68322
4613,104.961525
4617,98.43971
4618,109.197624
4619,94.4195
4620,95.829704
4622,106.50712
4625,93.9839
4626,104.11441
4627,96.4674
4629,107.76552
4631,92.37166
4633,104.11441
4634,106.6671
4635,101.74489
4639,99.01356
4640,106.88308
4642,105.8573
4644,101.22587
4646,104.11441
4647,94.18422
4648,79.4594
4649,94.67112
4650,109.843994
4655,92.59959
4660,90.61472
4661,114.1756
4662,92.06536
4663,111.36004
4665,95.30417
4666,105.95668
4667,108.10367
4668,92.417114
4670,95.05532
4671,106.05295
4672,95.87187
4673,105.22344
4675,107.49477
4676,97.088196
4677,106.810684
4680,97.146164
4682,93.32655
4683,102.2214
4685,105.70867
4686,96.35784
4688,111.25586
4690,101.65935
4692,108.820045
4693,103.40926
4697,92.59959
4700,107.649956
4702,109.01847
4707,117.705635
4708,93.9839
4710,82.18108
4716,100.018394
4717,91.85594
4718,94.62395
4720,92.41586
4721,80.5935
4723,97.14718
4726,108.48336
4727,91.963875
4729,94.65337
4731,98.63259
4732,107.258644
4735,100.173996
4736,107.62298
4737,94.479515
4738,106.766785
4739,109.93928
4744,102.136024
4747,93.463295
4749,104.63696
4750,93.9839
4752,110.81607
4755,102.00973
4756,105.182846
4757,111.77699
4758,92.18074
4759,104.394356
4763,91.85594
4764,103.91439
4765,98.02831
4766,92.97704
4767,98.02862
4769,115.13646
4770,98.14851
4771,77.55744
4772,104.11441
4774,111.25586
4776,107.21437
4777,109.89474
4778,107.08688
4780,95.90331
4784,103.68729
4786,99.9892
4787,77.28894
4788,95.14538
4789,110.81607
4791,106.24187
4792,96.20235
4795,110.06497
4796,90.13137
4803,93.37585
4805,97.2491
4807,98.50536
4809,95.643555
4816,95.08776
4817,78.489105
4818,92.60498
4820,95.55475
4821,103.42864
4823,109.55707
4824,91.92962
4825,108.641815
4829,94.28547
4830,98.09668
4831,106.38377
4833,105.829506
4836,97.87165
4837,111.25586
4838,98.83933
4840,95.098045
4841,76.998024
4842,94.83674
4843,106.093735
4844,94.04135
4849,108.19329
4851,101.34533
4852,100.127655
4858,92.81476
4860,98.09668
4863,112.50776
4864,90.51006
4865,114.90368
4867,97.38233
4868,96.92104
4869,114.756454
4873,95.2769
4875,97.85992
4876,109.15826
4877,103.49329
4878,109.9386
4880,77.28894
4886,104.94243
4888,103.01329
4889,92.60044
4890,105.97119
4893,94.10886
4895,98.557465
4896,105.63215
4899,99.549126
4901,97.85481
4902,111.49512
4903,94.553566
4904,110.81607
4910,90.08413
4912,96.02198
4915,95.76512
4916,101.6029
4917,99.7885
4920,104.11441
4927,106.11612
4928,94.57333
4931,109.001076
4934,93.44867
4936,99.42062
4939,106.24988
4942,110.783806
4943,94.69681
4944,106.74489
4945,89.87995
4947,107.03459
4948,94.29996
4951,90.90096
4952,110.81607
4953,96.34764
4956,94.553566
4957,112.44143
4958,93.57955
4960,99.577896
4968,91.74802
4969,99.556305
4971,104.537895
4973,111.02781
4975,111.41077
4976,92.29527
4978,98.06352
4979,105.74847
4982,113.28732
4983,104.29767
4984,97.51906
4985,117.705635
4986,100.28242
4987,117.914
4988,102.00973
4994,101.00213
4995,95.33323
5002,79.62966
5004,95.97022
5005,101.173485
5006,92.03743
5007,100.78627
5009,102.61478
5011,111.02781
5014,102.8567
5015,101.87052
5018,98.96503
5019,110.32168
5020,93.71527
5021,109.45739
5022,96.174576
5023,95.113815
5025,97.16079
5032,93.88423
5034,93.774994
5036,98.03793
5038,90.406044
5039,109.5469
5046,98.09693
5049,110.32168
5051,95.33
5052,93.05885
5053,111.25586
5054,98.47965
5055,92.97143
5057,92.6426
5059,99.88876
5062,102.02312
5063,108.245125
5065,112.09501
5069,91.399475
5071,95.277916
5074,106.58964
5075,93.014565
5076,110.61138
5077,77.28894
5079,105.20499
5080,97.779625
5081,111.25586
5083,104.62182
5088,106.13008
5089,96.98678
5093,98.355484
5094,102.696594
5095,97.346825
5099,109.87559
5101,109.3926
5103,100.89494
5104,105.51833
5105,104.946236
5107,91.60216
5108,111.97654
5109,110.62999
5111,91.821686
5112,110.226006
5113,102.21725
5114,99.25672
5115,100.59991
5118,98.01126
5122,99.59917
5123,78.125946
5125,93.534485
5127,102.658844
5128,101.85859
5129,113.77993
5132,92.03743
5134,109.28157
5135,92.189285
5137,101.76561
5142,89.68295
5143,105.08615
5144,95.94102
5148,96.800514
5149,94.473885
5150,104.68246
5154,76.937996
5155,94.47886
5159,94.54625
5164,93.84392
5165,113.90164
5166,103.56162
5167,107.82023
5169,93.988594
5171,93.38383
5172,110.49384
5176,90.63905
5184,111.32545
5185,96.59562
5186,106.7247
5188,103.90302
5189,108.87506
5190,92.620255
5191,113.90164
5193,110.93147
5196,91.987404
5199,77.12536
5200,101.81548
5203,96.001915
5204,108.25553
5205,94.46359
5207,101.65561
5208,105.24063
5212,101.08067
5214,95.460625
5218,96.131645
5220,92.21674
5222,94.22317
5224,97.172935
5225,104.11441
5227,112.44577
5229,102.1536
5232,91.84022
5233,111.206924
5234,101.324646
5237,111.02781
5239,109.66293
5240,91.997
5241,110.32168
5244,94.12667
5248,106.69008
5251,93.25337
5253,91.26726
5255,96.36066
5256,99.364845
5257,96.368614
5259,93.34389
5260,110.210014
5266,94.451485
5268,93.425964
5275,110.723465
5276,107.77388
5277,99.12825
5279,96.035614
5280,99.659256
5281,92.24993
5283,101.0546
5284,77.55536
5285,95.33323
5286,106.88614
5287,94.753174
5289,97.87165
5290,110.93147
5292,113.37698
5293,99.34232
5294,102.042076
5297,91.117256
5299,93.410194
5302,94.68783
5305,78.30275
5306,94.05267
5308,91.64704
5309,93.69011
5310,109.377716
5312,108.1773
5316,112.489624
5317,100.03993
5319,77.48162
5320,97.16079
5323,100.46679
5329,107.11889
5331,109.71651
5334,109.055565
5336,109.260414
5338,101.7154
5341,97.190384
5345,95.00133
5348,99.53123
5349,108.39514
5355,106.6739
5356,95.296844
5360,108.61122
5362,105.077896
5364,107.68413
5366,105.03841
5367,97.46385
5368,104.10916
5370,105.70361
5371,77.28894
5373,103.0876
5375,111.02781
5376,96.84816
5378,108.30737
5379,97.22991
5383,96.16711
5384,96.289635
5389,109.38774
5391,77.56886
5393,110.57726
5395,103.892685
5397,110.4007
5398,93.88707
5399,112.369225
5401,115.155754
5402,98.91431
5403,116.28623
5404,91.413315
5407,76.00186
5408,92.23134
5413,108.91412
5414,108.650444
5417,92.60517
5418,113.37698
5420,110.44945
5421,92.029945
5424,97.5694
5425,108.25553
5426,96.49191
5429,108.56904
5431,97.33543
5437,101.64927
5440,89.73712
5444,108.60148
5446,100.61135
5447,96.42003
5451,94.1965
5452,95.64758
5455,101.324646
5456,91.444595
5458,97.57039
5459,104.458466
5460,92.462296
5462,95.70239
5463,112.467445
5464,95.455986
5465,113.17238
5466,93.584305
5467,103.88974
5468,104.65174
5469,111.36004
5472,95.88682
5474,91.773155
5475,110.318665
5476,94.405365
5479,104.49221
5480,110.43529
5482,98.25797
5485,90.228775
5486,114.15067
5488,78.49531
5495,102.1536
5496,97.22392
5497,112.369644
5499,106.60799
5503,93.62781
5504,99.49869
5507,97.9713
5509,99.068855
5511,93.7255
5512,107.80842
5516,110.73963
5517,93.684586
5518,102.69238
5521,93.32517
5522,101.74159
5527,93.65983
5528,101.00213
5529,108.87506
5532,101.502785
5533,103.5805
5535,107.14794
5536,100.28679
5540,92.212875
5547,107.48203
5548,111.6798
5550,77.44192
5551,94.36777
5554,108.39269
5555,99.40634
5559,106.79981
5560,90.13806
5561,105.08529
5562,98.90864
5563,114.64541
5565,79.58459
5566,96.67071
5567,106.12039
5568,96.998116
5572,97.09763
5574,98.838135
5576,96.29796
5579,111.996124
5580,75.272896
5581,91.4915
5583,92.66276
5584,105.56203
5586,109.88708
5587,94.71457
5589,99.648705
5591,106.98231
5592,93.584625
5593,108.952934
5594,95.931274
5595,77.61286
5596,111.25586
5597,99.53273
5598,117.04739
5599,89.87995
5602,104.40114
5603,95.931274
5605,91.47617
5607,98.63745
5608,105.392006
5609,91.871925
5610,94.67207
5612,90.698456
5613,108.87506
5614,97.11022
5616,99.08109
5621,92.25148
5623,99.66141
5628,113.876854
5629,91.444595
5631,110.07574
5633,105.00573
5638,103.18567
5639,93.92818
5640,103.04235
5645,92.16802
5646,80.31591
5649,98.89884
5653,103.28484
5655,111.91299
5656,94.0373
5658,91.67962
5662,114.75564
5663,91.72242
5667,91.45462
5670,89.87995
5671,100.258606
5672,93.342636
5673,102.6152
5674,96.16711
5675,95.86937
5676,94.36925
5679,111.25586
5683,109.45872
5687,95.07858
5688,76.671394
5690,96.78433
5691,112.04707
5692,95.617065
5693,115.767654
5694,94.35664
5697,108.36675
5698,90.70219
5699,111.25586
5704,93.60419
5707,111.25586
5709,102.745316
5710,93.328354
5714,91.14464
5718,93.08992
5721,96.542564
5723,100.10756
5724,112.09501
5725,93.68374
5726,104.34449
5729,98.798615
5730,101.31438
5731,93.632706
5733,76.70615
5736,96.20757
5741,104.58037
5745,111.522736
5747,96.83274
5748,107.673546
5750,104.52182
5751,101.87676
5752,91.695885
5754,94.36777
5755,92.24272
5757,98.77081
5758,117.14762
5760,108.0892
5762,103.45921
5766,107.77286
5768,94.69681
5769,111.206924
5770,97.99294
5771,109.102295
5772,92.14462
5773,106.52287
5774,94.177666
5776,91.78402
5777,111.25586
5778,89.64331
5780,109.5469
5782,94.19266
5783,77.495804
5784,98.5141
5786,96.201385
5788,90.914154
5789,106.31543
5790,90.514046
5791,102.1536
5793,98.973595
5794,94.96329
5796,117.528786
5797,96.63515
5801,92.616455
5803,95.07858
5804,106.22407
5805,90.698456
5806,77.441536
5808,110.4203
5813,93.40436
5815,92.22736
5816,104.52989
5822,92.71498
5823,110.43529
5825,106.44266
5827,104.51207
5829,100.258606
5830,106.60542
5831,99.15909
5832,94.59872
5833,110.4203
5837,113.876854
5838,95.992
5839,94.27898
5842,103.04235
5844,112.26469
5845,94.01162
5846,108.02
5848,75.5728
5850,103.57554
5851,94.1808
5853,94.69681
5854,107.62298
5858,103.04235
5860,111.48733
5864,106.270386
5866,99.19765
5867,111.25586
5868,92.097015
5869,106.657585
5870,91.07541
5871,101.85013
5874,113.90164
5876,113.378235
5877,92.12645
5878,105.502754
5879,110.32168
5880,98.99048
5884,92.45257
5886,108.25553
5890,99.18301
5896,93.7631
5897,102.52398
5898,94.69681
5901,105.685524
5903,111.25586
5906,94.67207
5908,110.43529
5909,93.98966
5910,108.87506
5911,93.37584
5912,107.68413
5914,113.90164
5919,111.02781
5924,93.91688
5926,95.60826
5929,104.8209
5930,104.06536
5932,97.2491
5933,112.99156
5934,93.29998
5935,104.57109
5936,95.51362
5937,112.191864
5938,97.41515
5939,108.97815
5942,98.85974
5943,95.39718
5944,99.11398
5946,111.25586
5951,96.29784
5953,101.5778
5954,93.40436
5957,102.696594
5961,94.73665
5962,103.92173
5964,76.979546
5965,94.17284
5968,113.90164
5969,99.25129
5974,94.67207
5975,96.09632
5978,76.998024
5981,102.49594
5982,98.98412
5983,104.09419
5989,103.73895
5991,92.62093
5992,98.7778
5995,95.75275
5996,101.82889
5997,113.322044
5998,94.63725
5999,76.50142
6001,112.92236
6002,95.845436
6003,94.131065
6004,93.40436
6006,108.73854
6007,103.08209
6011,99.2081
6012,103.70888
6014,93.37584
6015,105.826126
6016,92.126526
6017,107.74304
6018,93.822136
6024,94.36925
6025,105.29674
6026,112.09501
6028,107.73756
6029,77.17398
6030,102.39277
6036,113.90164
6040,90.698456
6041,108.48336
6042,95.73218
6044,105.21012
6045,102.1536
6047,102.419945
6048,102.713905
6049,104.36016
6051,117.705635
6052,101.478775
6053,91.08081
6054,110.08204
6058,106.256256
6059,99.825966
6062,97.16079
6063,117.528786
6064,100.47003
6065,90.698456
6067,93.91779
6068,110.60737
6070,106.49327
6071,109.08011
6072,108.25553
6080,108.25553
6081,97.50778
6084,104.88509
6087,92.24272
6089,102.28405
6092,108.25553
6094,92.346855
6095,111.25586
6097,118.54659
6100,95.86452
6104,108.98119
6105,94.17774
6106,101.21616
6107,77.50268
6108,104.9948
6109,108.25553
6110,93.119484
6114,108.25553
6116,97.5211
6117,98.7778
6118,92.6018
6123,78.48796
6125,111.25586
6128,102.44415
6130,106.46496
6132,103.4867
6137,77.42005
6139,112.23716
6140,91.413315
6141,118.54659
6142,108.03672
6144,101.01166
6145,93.6826
6146,103.829636
6149,92.64904
6156,93.20043
6159,112.79159
6160,91.413315
6162,105.91961
6164,107.88925
6165,93.29936
6168,77.528
6169,110.4203
6170,98.08168
6171,107.27294
6172,92.715576
6173,110.13143
6176,99.04094
6177,93.760445
6178,94.86143
6180,100.918434
6181,98.96958
6182,97.17842
6185,91.62004
6186,110.52246
6188,108.020485
6189,96.66078
6192,104.88509
6193,91.66815
6194,102.1536
6195,94.61905
6196,113.64478
6197,93.91154
6201,110.36761
6202,95.33404
6203,102.72695
6204,94.96557
6207,112.295044
6209,109.302444
6210,98.34167
6211,109.21881
6213,107.87757
6216,92.715576
6217,90.96555
6219,90.698456
6222,77.593285
6223,96.8087
6235,97.9713
6240,93.63095
6242,88.21969
6247,96.16711
6251,107.09942
6254,102.50202
6255,95.98475
6260,106.61016
6261,93.96436
6262,102.86055
6264,111.82661
6269,106.53914
6271,100.38308
6275,107.75171
6276,95.28278
6278,97.55062
6279,111.280205
6281,108.13957
6284,90.96
6286,94.367645
6287,78.47648
6288,94.95701
6292,97.51086
6293,96.20238
6295,96.47967
6298,108.30737
6300,111.51438
6304,99.30675
6308,108.73854
6310,90.772804
6312,108.25553
6320,93.632706
6324,94.672516
6325,105.32195
6330,99.55799
6336,111.728165
6340,102.458115
6341,97.9713
6342,107.169205
6344,99.034065
6345,95.71595
6347,111.6798
6348,102.2699
6349,108.30737
6351,77.28894
6353,106.79299
6354,93.91027
6357,97.927574
6358,103.17485
6360,100.02574
6363,113.876854
6364,91.8383
6368,112.09501
6370,96.97232
6371,101.69551
6377,97.44891
6379,101.49322
6381,90.80442
6382,76.937996
6383,111.6798
6388,107.84028
6390,108.59661
6392,100.258606
6393,98.74908
6395,91.582825
6398,100.44013
6401,77.441536
6402,94.61142
6403,108.594795
6405,96.20179
6406,91.011154
6407,111.25586
6409,101.74159
6411,95.914024
6413,91.37299
6416,97.269905
6417,103.34128
6418,91.45878
6419,113.51483
6420,112.000534
6426,104.51263
6429,96.52522
6430,93.84046
6431,108.594795
6432,109.302444
6434,114.10682
6437,112.76889
6438,92.58637
6439,100.01983
6440,99.18066
6441,91.261604
6442,108.25553
6443,94.50045
6445,96.83274
6448,110.43529
6450,108.872314
6453,94.02756
6455,98.55908
6457,94.67207
6458,106.948074
6461,94.73113
6464,108.012474
6467,97.19555
6469,95.14322
6470,77.306885
6471,91.413315
6473,101.69224
6474,97.34829
6479,93.20795
6481,96.763306
6484,101.74934
6495,122.09648
6496,115.90805
6505,108.24627
6506,93.856285
6508,100.311966
6509,96.48341
6510,104.49221
6512,102.69238
6513,93.96436
6514,108.15486
6515,91.89996
6519,91.02119
6521,92.185295
6523,77.44192
6525,103.04235
6526,95.02885
6528,94.12178
6529,104.08848
6531,107.376724
6533,104.68246
6534,100.20451
6535,111.25586
6536,96.3863
6537,103.558754
6540,91.33959
6541,111.6798
6547,94.675735
6548,109.32705
6551,106.55138
6553,101.41088
6555,104.88509
6556,98.565636
6561,76.59057
6564,93.43311
6565,111.25586
6568,95.71493
6569,108.25553
6573,99.699356
6574,94.73113
6577,109.425575
6579,113.876854
6581,99.42476
6582,109.15826
6585,109.7315
6586,93.47748
6589,107.15639
6590,77.9862
6593,97.70814
6594,109.06654
6595,90.682884
6599,93.80682
6600,102.95754
6601,111.461266
6602,91.8383
6603,110.43529
6604,98.08168
6607,110.409134
6608,111.746414
6609,93.455086
6611,97.55078
6613,108.25553
6614,92.64401
6616,105.63953
6617,108.25553
6618,93.40436
6619,103.89078
6621,104.88509
6627,104.21576
6629,109.98918
6631,76.18755
6634,93.25566
6636,93.60419
6638,95.71493
6639,108.25553
6641,110.43529
6642,97.209785
6651,110.401115
6654,81.94261
6657,105.53442
6663,93.28747
6665,103.99042
6666,107.94685
6668,93.40436
6669,104.88509
6670,94.62944
6671,101.50657
6673,93.6967
6675,93.56411
6676,77.28894
6677,90.90096
6679,95.16928
6680,110.62601
6681,104.49221
6685,101.713036
6688,95.45767
6689,91.16827
6690,96.15665
6692,108.25553
6693,91.5629
6694,101.65561
6698,112.295044
6699,90.698456
6700,107.82877
6701,94.67207
6702,111.17557
6704,91.16827
6707,102.36101
6712,111.02781
6713,89.78859
6715,99.97309
6721,106.18146
6722,90.698456
6723,109.611496
6724,91.56406
6725,114.15067
6731,109.44077
6735,81.24145
6736,99.97309
6737,117.8771
6738,98.54865
6739,96.40952
6741,104.27073
6743,96.17724
6745,93.40436
6747,103.37741
6749,95.814766
6750,103.71191
6751,116.787445
6752,93.82451
6753,108.25553
6755,109.601204
6756,91.33921
6757,103.934494
6759,108.81395
6761,88.925415
6763,91.413315
6764,111.206924
6765,99.406845
6766,105.9962
6768,108.73854
6771,91.16827
6773,93.192
6774,93.65028
6778,105.59758
6779,105.28335
6781,92.36798
6784,101.88004
6786,97.50387
6787,97.63018
6790,95.77653
6793,100.801796
6795,108.25553
6798,107.88932
6806,101.71335
6807,100.5268
6810,91.96188
6815,104.771545
6816,90.517296
6817,101.10468
6818,90.514046
6819,101.73027
6820,94.079056
6822,90.24948
6823,117.705635
6824,110.4203
6825,101.66759
6828,77.211914
6829,107.524445
6831,107.007935
6832,93.85153
6833,112.23846
6834,91.413315
6836,107.97578
6837,111.02781
6838,121.08875
6840,104.417244
6843,92.998886
6845,91.82779
6846,94.36847
6847,111.04323
6851,110.001884
6852,91.58743
6853,107.25851
6858,100.1373
6861,111.19255
6863,111.461266
6864,76.00186
6865,95.378685
6866,111.02781
6867,99.55799
6868,98.31166
6869,93.94998
6870,110.4203
6874,105.077896
6875,94.04826
6877,108.73854
6878,94.15632
6880,97.356834
6883,106.08837
6884,101.56932
6886,94.85323
6890,107.53275
6893,105.50569
6894,93.31888
6899,108.73854
6900,95.10338
6904,100.47385
6905,108.0292
6906,91.168724
6910,93.29123
6912,103.53002
6913,116.84028
6920,91.96254
6922,92.618195
6923,108.25553
6926,96.70519
6927,107.40894
6928,94.39855
6931,110.05579
6933,94.89373
6936,92.63481
6937,111.25586
6939,97.237816
6941,96.17724
6942,106.200096
6943,109.505295
6944,99.0291
6945,96.868614
6946,100.657265
6947,117.528786
6949,106.280525
6951,104.90683
6953,106.83999
6954,97.36011
6955,112.466125
6963,109.75258
6964,95.629845
6966,96.26016
6968,94.966095
6970,98.96958
6972,113.27349
6976,107.17192
6978,111.02781
6981,96.9949
6985,102.57898
6986,92.48332
6987,105.56529
6989,102.74182
6991,117.705635
6993,109.33479
6994,101.00213
6995,108.820045
6996,95.49544
6997,113.90164
6998,77.50685
7001,109.75258
7003,107.28752
7006,92.82332
7008,99.48017
7010,93.05905
7011,99.31428
7012,96.7108
7013,92.0885
7014,105.66061
7017,104.82258
7018,93.37584
7019,90.731834
7023,91.591736
7024,101.762375
7025,92.86484
7026,110.60737
7027,89.55227
7028,105.782265
7030,108.25553
7031,98.19483
7033,105.29244
7036,94.024155
7037,96.81423
7039,92.019775
7044,89.42103
7045,111.02781
7046,102.006355
7049,102.476494
7050,96.9255
7051,98.96958
7054,111.180916
7055,94.78201
7057,99.84917
7060,108.73854
7061,93.76577
7063,96.12982
7064,106.83183
7067,97.356834
7071,94.413086
7074,100.66646
7075,95.395805
7078,111.02781
7079,91.16827
7080,107.92158
7081,99.83198
7082,111.25586
7083,95.21886
7085,110.61138
7092,101.55833
7094,96.5456
7100,93.11677
7101,106.50607
7102,111.02781
7104,111.172226
7105,93.76577
7106,92.76075
7107,102.697815
7108,75.57552
7109,90.16193
7110,111.25586
7112,101.02223
7113,104.49221
7114,102.99593
7116,110.81607
7117,98.60731
7118,101.870514
7120,95.10424
